#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Oxidative phosphorylation,n/a,map00190,12,290,0.639095593845602,0.703988377220694,"P0CAN7, Q9FKT8, O82663, Q9LJQ9, Q9LW15, Q9M2A0, Q9ZPX5, O82209, A0A178V5J1, P93306, P60620, P26289",,P0CAN7; Q9FKT8; O82663; Q9LJQ9; Q9LW15; Q9M2A0; Q9ZPX5; O82209; A0A178V5J1; P93306; P60620; P26289
Ras signaling pathway,n/a,map04014,6,71,0.055691172351898,0.101721631132548,"Q9LQQ9, P0DH95, Q9FJV0, Q8S8N6, Q9T052, O82480",,Q9LQQ9; P0DH95; Q9FJV0; Q8S8N6; Q9T052; O82480
Axon regeneration,n/a,map04361,8,87,0.0197580684013153,0.043395021396754,"Q9SHF3, Q9C793, Q940Y8, Q8RWC9, P92958, Q8H106, O48771, O82480",,Q9SHF3; Q9C793; Q940Y8; Q8RWC9; P92958; Q8H106; O48771; O82480
Rap1 signaling pathway,n/a,map04015,5,54,0.0578272347943055,0.102995771424683,"Q9LQQ9, P0DH95, Q9FJV0, Q9FE63, O82480",,Q9LQQ9; P0DH95; Q9FJV0; Q9FE63; O82480
Phosphatidylinositol signaling system,n/a,map04070,7,120,0.223391553588498,0.294022706561332,"P0DH95, Q84VY5, Q84WW3, Q42546, Q8H106, Q9M1K2, Q6NPM8",,P0DH95; Q84VY5; Q84WW3; Q42546; Q8H106; Q9M1K2; Q6NPM8
Glioma,n/a,map05214,5,34,0.0117951160786696,0.0301617968297408,"Q9LQQ9, P0DH95, Q9FJV0, Q8H106, Q9FNY0",,Q9LQQ9; P0DH95; Q9FJV0; Q8H106; Q9FNY0
Fluid shear stress and atherosclerosis,n/a,map05418,31,197,1.93276192825501E-10,3.84404872397385E-09,"Q9LMM5, Q9SRY5, P42760, Q9FUS8, Q9SHH6, Q9SHH7, Q9FUT1, Q9XIF8, Q9XIF4, P0DH95, Q9M9F1, Q8GYM1, Q9LZ06, P27323, O03986, P51818, P55737, Q9FUT0, Q9SR36, Q8RWC9, P92958, Q9LZG7, Q8LCH9, Q9LZI9, Q9ZW26, Q9ZW27, Q9ZW30, O80852, P46422, Q9SZX3, O82480",,Q9LMM5; Q9SRY5; P42760; Q9FUS8; Q9SHH6; Q9SHH7; Q9FUT1; Q9XIF8; Q9XIF4; P0DH95; Q9M9F1; Q8GYM1; Q9LZ06; P27323; O03986; P51818; P55737; Q9FUT0; Q9SR36; Q8RWC9; P92958; Q9LZG7; Q8LCH9; Q9LZI9; Q9ZW26; Q9ZW27; Q9ZW30; O80852; P46422; Q9SZX3; O82480
Pertussis,n/a,map05133,2,38,0.652941162156138,0.715935485610712,"Q9LQQ9, P0DH95",,Q9LQQ9; P0DH95
Human cytomegalovirus infection,n/a,map05163,7,93,0.0922226440827466,0.15214611327937,"Q9LQQ9, P0DH95, Q8LAS7, Q9FJV0, Q9FNY0, Q9T0G2, O82480",,Q9LQQ9; P0DH95; Q8LAS7; Q9FJV0; Q9FNY0; Q9T0G2; O82480
Amphetamine addiction,n/a,map05031,5,65,0.102618922106874,0.16219679520645,"P0DH95, Q8LAS7, Q8H0W2, P30366, O22446",,P0DH95; Q8LAS7; Q8H0W2; P30366; O22446
Alcoholism,n/a,map05034,20,144,1.71702600712769E-06,1.57614182192747E-05,"Q9LQQ4, Q9LQQ9, P59226, Q9FX60, Q9S9K7, P0DH95, Q9LZ46, Q9FFC0, Q94F49, Q9FJV0, Q9FJE8, P59259, Q8H0W2, O23628, Q9SI96, P30366, Q9ZUS0, Q9SII0, Q9M0Y3, O22446",,Q9LQQ4; Q9LQQ9; P59226; Q9FX60; Q9S9K7; P0DH95; Q9LZ46; Q9FFC0; Q94F49; Q9FJV0; Q9FJE8; P59259; Q8H0W2; O23628; Q9SI96; P30366; Q9ZUS0; Q9SII0; Q9M0Y3; O22446
Vascular smooth muscle contraction,n/a,map04270,5,37,0.0159781394253678,0.0371439864563744,"Q9LQQ9, P0DH95, Q9FJV0, Q8S8N6, P30366",,Q9LQQ9; P0DH95; Q9FJV0; Q8S8N6; P30366
Salivary secretion,n/a,map04970,1,14,0.418050897571271,0.490695807641033,P0DH95,,P0DH95
Gastric acid secretion,n/a,map04971,1,14,0.418050897571271,0.490695807641033,P0DH95,,P0DH95
Insulin signaling pathway,n/a,map04910,14,135,0.000897422907109154,0.00373578372959392,"Q9LQQ9, Q38970, Q9C8H6, P0DH95, Q9XF67, P51430, Q9FJV0, Q8RWC9, P92958, Q9SD76, P30366, O80625, O23252, O48549",,Q9LQQ9; Q38970; Q9C8H6; P0DH95; Q9XF67; P51430; Q9FJV0; Q8RWC9; P92958; Q9SD76; P30366; O80625; O23252; O48549
GnRH signaling pathway,n/a,map04912,5,41,0.0229435486531608,0.049332074581571,"Q9LMM5, Q9LQQ9, P0DH95, Q9FJV0, Q9T052",,Q9LMM5; Q9LQQ9; P0DH95; Q9FJV0; Q9T052
Estrogen signaling pathway,n/a,map04915,10,48,3.40704646513113E-05,0.000230136346135272,"Q9LQQ9, P0DH95, P22954, P27323, O03986, P51818, P55737, Q9FJV0, O65719, Q9LHA8",,Q9LQQ9; P0DH95; P22954; P27323; O03986; P51818; P55737; Q9FJV0; O65719; Q9LHA8
Melanogenesis,n/a,map04916,3,29,0.103268166933123,0.161794327186249,"Q9LQQ9, P0DH95, Q9FJV0",,Q9LQQ9; P0DH95; Q9FJV0
Oxytocin signaling pathway,n/a,map04921,8,79,0.0121350944950345,0.0300648015863138,"Q9LMM5, Q9LQQ9, P0DH95, Q8LAS7, Q9FJV0, Q8RWC9, P92958, P30366",,Q9LMM5; Q9LQQ9; P0DH95; Q8LAS7; Q9FJV0; Q8RWC9; P92958; P30366
Glucagon signaling pathway,n/a,map04922,13,133,0.00218243238208597,0.00797255911006916,"Q9MAT5, Q38970, P0DH95, A0A384L5D5, Q8LAS7, Q8RWC9, P92958, Q9SD76, A8MR07, O82210, Q8VYN6, Q9SU94, Q9M076",,Q9MAT5; Q38970; P0DH95; A0A384L5D5; Q8LAS7; Q8RWC9; P92958; Q9SD76; A8MR07; O82210; Q8VYN6; Q9SU94; Q9M076
Renin secretion,n/a,map04924,2,42,0.669557972944253,0.726368952466795,"P0DH95, Q8LAS7",,P0DH95; Q8LAS7
Aldosterone synthesis and secretion,n/a,map04925,1,14,0.418050897571271,0.490695807641033,P0DH95,,P0DH95
Circadian entrainment,n/a,map04713,2,19,0.169657560112149,0.235873423379221,"Q9LQQ9, P0DH95",,Q9LQQ9; P0DH95
C-type lectin receptor signaling pathway,n/a,map04625,3,40,0.19499680433033,0.263429645095314,"Q9LQQ9, P0DH95, Q8LAS7",,Q9LQQ9; P0DH95; Q8LAS7
Long-term potentiation,n/a,map04720,5,65,0.102618922106874,0.16219679520645,"Q9LQQ9, P0DH95, Q8LAS7, Q9FJV0, P30366",,Q9LQQ9; P0DH95; Q8LAS7; Q9FJV0; P30366
Olfactory transduction,n/a,map04740,1,16,0.458580135359993,0.526191309163069,P0DH95,,P0DH95
Phototransduction,n/a,map04744,1,16,0.458580135359993,0.526191309163069,P0DH95,,P0DH95
Phototransduction - fly,n/a,map04745,1,14,0.418050897571271,0.490695807641033,P0DH95,,P0DH95
Inflammatory mediator regulation of TRP channels,n/a,map04750,2,31,0.3274955654033,0.39878711705572,"P0DH95, P30366",,P0DH95; P30366
RNA transport,n/a,map03013,38,285,1.4558542157097E-10,3.06585770131806E-09,"A0A384KBB6, Q6AWV1, Q8GYF7, A0A178W982, Q9C811, Q9FXA2, Q9C8J1, A0A1P8AVH1, F4ID16, Q7PC79, Q9CAI7, Q8LGU7, A4GSN8, Q9FE78, Q93VM9, Q5S2C3, Q9M651, P41916, F4KHD8, Q9FFT6, Q9LVA7, Q9SRU3, P41376, Q9LTP9, Q8GWR1, Q9LE82, F4IGA5, Q9SIU2, Q680B9, O22173, F4IL30, Q9LD55, O23252, O49733, P56820, F4JKB6, Q8GWT4, Q8RWH9",,A0A384KBB6; Q6AWV1; Q8GYF7; A0A178W982; Q9C811; Q9FXA2; Q9C8J1; A0A1P8AVH1; F4ID16; Q7PC79; Q9CAI7; Q8LGU7; A4GSN8; Q9FE78; Q93VM9; Q5S2C3; Q9M651; P41916; F4KHD8; Q9FFT6; Q9LVA7; Q9SRU3; P41376; Q9LTP9; Q8GWR1; Q9LE82; F4IGA5; Q9SIU2; Q680B9; O22173; F4IL30; Q9LD55; O23252; O49733; P56820; F4JKB6; Q8GWT4; Q8RWH9
Glycerophospholipid metabolism,n/a,map00564,13,164,0.0125209352855701,0.0307020193988636,"Q9LMM0, O82567, Q9FLM1, Q8LFD1, Q9FR44, Q9M1I6, Q8S8N6, Q9ZVI9, O80952, Q93YW7, Q9T052, Q71N54, A4GNA8",,Q9LMM0; O82567; Q9FLM1; Q8LFD1; Q9FR44; Q9M1I6; Q8S8N6; Q9ZVI9; O80952; Q93YW7; Q9T052; Q71N54; A4GNA8
Ether lipid metabolism,n/a,map00565,4,42,0.0795115761209904,0.133014692763152,"O82567, Q9M1I6, Q8S8N6, Q9T052",,O82567; Q9M1I6; Q8S8N6; Q9T052
Phosphonate and phosphinate metabolism,n/a,map00440,2,11,0.0756324602875279,0.12862907735361,"O82567, Q9ZVI9",,O82567; Q9ZVI9
HIF-1 signaling pathway,n/a,map04066,11,107,0.00324930572842103,0.0104797427997723,"Q9LQQ9, Q9C9C4, Q9SAJ6, P51430, Q9FJV0, Q9LF98, Q8VYN6, P25696, O23252, O48549, Q9M076",,Q9LQQ9; Q9C9C4; Q9SAJ6; P51430; Q9FJV0; Q9LF98; Q8VYN6; P25696; O23252; O48549; Q9M076
Fructose and mannose metabolism,n/a,map00051,14,110,0.000136348821652159,0.000750967356176504,"Q9LNE3, Q8W4M5, Q9SYP2, Q9C524, Q9FLH8, Q9FJ95, Q9FKK7, Q9FJZ3, Q9M884, Q9LF98, Q8VYN6, O80840, F4JGR5, Q9M076",,Q9LNE3; Q8W4M5; Q9SYP2; Q9C524; Q9FLH8; Q9FJ95; Q9FKK7; Q9FJZ3; Q9M884; Q9LF98; Q8VYN6; O80840; F4JGR5; Q9M076
Carbon fixation in photosynthetic organisms,n/a,map00710,4,125,1,1.02432045779685,"Q9MAH0, Q9SAJ6, A0A1I9LND0, Q9LF98",,Q9MAH0; Q9SAJ6; A0A1I9LND0; Q9LF98
Wnt signaling pathway,n/a,map04310,5,158,1,1.02432045779685,"P0CH31, Q9C6H3, Q9FMR9, Q8LAS7, O82480",,P0CH31; Q9C6H3; Q9FMR9; Q8LAS7; O82480
TGF-beta signaling pathway,n/a,map04350,2,70,1,1.02432045779685,"Q9LQQ9, P0CH31",,Q9LQQ9; P0CH31
Circadian rhythm,n/a,map04710,4,60,0.290772385204881,0.365250925976657,"P0CH31, O48652, Q8RWC9, P92958",,P0CH31; O48652; Q8RWC9; P92958
Retrograde endocannabinoid signaling,n/a,map04723,2,83,0.77183487911814,0.815094061133611,"Q9LQQ9, P93306",,Q9LQQ9; P93306
Fatty acid biosynthesis,n/a,map00061,10,65,0.000313576870450938,0.00155917388363105,"Q38970, Q9LF05, Q9FK50, Q9M880, Q9LK39, Q42561, Q9SJD4, Q8RU07, Q9SVQ9, P56765",,Q38970; Q9LF05; Q9FK50; Q9M880; Q9LK39; Q42561; Q9SJD4; Q8RU07; Q9SVQ9; P56765
Apoptosis,n/a,map04210,11,51,1.04921306326992E-05,7.82538076355483E-05,"Q9LQQ9, B9DGT7, Q9XF67, Q9FE78, B9DHQ0, Q9FJV0, Q8H166, P43295, Q9ZP54, Q9T0G2, P29511",,Q9LQQ9; B9DGT7; Q9XF67; Q9FE78; B9DHQ0; Q9FJV0; Q8H166; P43295; Q9ZP54; Q9T0G2; P29511
Quorum sensing,n/a,map02024,15,115,6.22017336262289E-05,0.000397646797110535,"Q940Q1, D8WUA4, Q42565, Q93WF1, Q42191, Q9LSH2, Q9LK39, Q9LTZ0, Q9ZPS3, Q9SJD4, P32069, Q9SVQ6, Q944R1, Q9C5M8, Q00218",,Q940Q1; D8WUA4; Q42565; Q93WF1; Q42191; Q9LSH2; Q9LK39; Q9LTZ0; Q9ZPS3; Q9SJD4; P32069; Q9SVQ6; Q944R1; Q9C5M8; Q00218
Biofilm formation - Pseudomonas aeruginosa,n/a,map02025,2,8,0.0467841058129294,0.0867808802125841,"Q42565, P32069",,Q42565; P32069
Phenazine biosynthesis,n/a,map00405,2,8,0.0467841058129294,0.0867808802125841,"Q42565, P32069",,Q42565; P32069
Tight junction,n/a,map04530,10,98,0.00513005613095907,0.0153046674573612,"Q9M7Q7, Q9SAF1, B9DGT7, Q9S7C0, B9DHQ0, Q8RWC9, P92958, Q9SKY8, P29511, O82480",,Q9M7Q7; Q9SAF1; B9DGT7; Q9S7C0; B9DHQ0; Q8RWC9; P92958; Q9SKY8; P29511; O82480
Yersinia infection,n/a,map05135,5,59,0.076479953810113,0.128846228065979,"Q9LQQ9, Q9SAF1, Q9FJV0, Q9M1K2, O82480",,Q9LQQ9; Q9SAF1; Q9FJV0; Q9M1K2; O82480
SNARE interactions in vesicular transport,n/a,map04130,3,93,1,1.02432045779685,"Q42374, Q9LFP1, Q9ZPV9",,Q42374; Q9LFP1; Q9ZPV9
Nucleotide excision repair,n/a,map03420,16,120,2.82492958995651E-05,0.000194485537154698,"Q9M7Q7, Q42572, F4HW04, Q84L32, Q93ZX1, Q9CAM7, Q9SD82, Q500V9, Q8VXX4, Q9FHJ6, Q9FME0, Q9LVN7, Q8LFJ8, Q9ZQ19, F4IFN6, O48520",,Q9M7Q7; Q42572; F4HW04; Q84L32; Q93ZX1; Q9CAM7; Q9SD82; Q500V9; Q8VXX4; Q9FHJ6; Q9FME0; Q9LVN7; Q8LFJ8; Q9ZQ19; F4IFN6; O48520
Basal transcription factors,n/a,map03022,3,87,1,1.02432045779685,"P28148, Q9SR71, Q6PUA2",,P28148; Q9SR71; Q6PUA2
Pentose and glucuronate interconversions,n/a,map00040,19,152,1.20602294527608E-05,8.6351242881767E-05,"Q940Q1, Q9FF77, Q9LF33, Q8VYZ3, Q93WF1, Q9FHN5, Q9FHN4, Q9FJ95, Q9FKK7, A0A1I9LND0, Q9M9P3, Q9M9W7, Q9LTZ0, O22256, O81301, Q8RXK7, Q9SVQ6, Q944R1, Q9C5M8",,Q940Q1; Q9FF77; Q9LF33; Q8VYZ3; Q93WF1; Q9FHN5; Q9FHN4; Q9FJ95; Q9FKK7; A0A1I9LND0; Q9M9P3; Q9M9W7; Q9LTZ0; O22256; O81301; Q8RXK7; Q9SVQ6; Q944R1; Q9C5M8
Galactose metabolism,n/a,map00052,15,96,9.38466874491224E-06,7.14832215037996E-05,"O80518, Q39041, Q9FXB2, O22693, Q8LDN8, Q9C7W7, Q9FT97, Q8RX87, F4J5Z7, Q9M9P3, Q9LIB9, Q94A08, Q8VYN6, O22893, Q9M076",,O80518; Q39041; Q9FXB2; O22693; Q8LDN8; Q9C7W7; Q9FT97; Q8RX87; F4J5Z7; Q9M9P3; Q9LIB9; Q94A08; Q8VYN6; O22893; Q9M076
mTOR signaling pathway,n/a,map04150,11,103,0.00248286623093896,0.00880065456114999,"Q9LQQ9, P0CAN7, Q9XF67, P51430, Q9FGK3, Q9FJV0, Q8RWC9, P92958, Q8H106, O23252, O48549",,Q9LQQ9; P0CAN7; Q9XF67; P51430; Q9FGK3; Q9FJV0; Q8RWC9; P92958; Q8H106; O23252; O48549
Rheumatoid arthritis,n/a,map05323,2,62,1,1.02432045779685,"Q8VYU7, P0CAN7",,Q8VYU7; P0CAN7
Vibrio cholerae infection,n/a,map05110,3,98,1,1.02432045779685,"A0A384L4E5, P0CAN7, Q38885",,A0A384L4E5; P0CAN7; Q38885
Epithelial cell signaling in Helicobacter pylori infection,n/a,map05120,2,82,0.771798996485945,0.817467576159669,"P0CAN7, O82480",,P0CAN7; O82480
Collecting duct acid secretion,n/a,map04966,1,50,1,1.02432045779685,P0CAN7,,P0CAN7
Aminoacyl-tRNA biosynthesis,n/a,map00970,17,88,1.79625388121246E-07,1.94866330143655E-06,"F4HWL4, Q9C713, Q9SSK1, Q9SGE9, F4K2L4, O82462, O04630, Q8RXK8, Q9SW96, Q9ZPI1, Q9M2T9, Q9LYL3, Q9M1R2, F4IPY2, Q8S9J2, O23247, Q9T034",,F4HWL4; Q9C713; Q9SSK1; Q9SGE9; F4K2L4; O82462; O04630; Q8RXK8; Q9SW96; Q9ZPI1; Q9M2T9; Q9LYL3; Q9M1R2; F4IPY2; Q8S9J2; O23247; Q9T034
Two-component system,n/a,map02020,13,99,0.000176638431414725,0.000916471861543067,"Q42059, Q9FF77, Q8VYZ3, Q9FIK7, Q9FHN5, Q9FHN4, Q9FKT8, Q9M9W7, O22256, O81301, Q8RXK7, Q9T0G2, Q9STW8",,Q42059; Q9FF77; Q8VYZ3; Q9FIK7; Q9FHN5; Q9FHN4; Q9FKT8; Q9M9W7; O22256; O81301; Q8RXK7; Q9T0G2; Q9STW8
Non-alcoholic fatty liver disease (NAFLD),n/a,map04932,11,160,0.0572329071107284,0.102961712289652,"Q9FE78, Q93ZH9, O82663, Q9LW15, Q8RWC9, P92958, Q9ZPX5, Q9T0G2, O82480, P93306, P60620",,Q9FE78; Q93ZH9; O82663; Q9LW15; Q8RWC9; P92958; Q9ZPX5; Q9T0G2; O82480; P93306; P60620
Cardiac muscle contraction,n/a,map04260,2,38,0.652941162156138,0.715935485610712,"Q9LW15, P60620",,Q9LW15; P60620
MAPK signaling pathway - fly,n/a,map04013,6,100,0.281446227310112,0.357296983606455,"Q9LQQ9, Q9C6H3, Q9FJV0, Q9FE63, P35134, O82480",,Q9LQQ9; Q9C6H3; Q9FJV0; Q9FE63; P35134; O82480
Ribosome biogenesis in eukaryotes,n/a,map03008,33,140,2.99496704228467E-15,2.14439640227582E-13,"Q6AWV1, Q9SJF1, Q9XIK4, Q8VYS4, A0A178WNA8, Q0WVM5, A0A1P8AUY4, Q9LEY9, Q9FMU5, A0A178UMN1, Q9LFE2, P41916, Q9C578, Q8L7M4, O04658, Q9FJY5, Q9MAB3, Q9C8Z4, Q9M8Z5, Q9LVF2, Q9M060, Q9M1J8, Q9LD90, Q9M2Q4, F4IRI1, Q9SJT4, Q9SK34, Q9SHS8, F4IL30, F4JHI1, A0A1P8B7C1, A0A178UYN5, Q94AH9",,Q6AWV1; Q9SJF1; Q9XIK4; Q8VYS4; A0A178WNA8; Q0WVM5; A0A1P8AUY4; Q9LEY9; Q9FMU5; A0A178UMN1; Q9LFE2; P41916; Q9C578; Q8L7M4; O04658; Q9FJY5; Q9MAB3; Q9C8Z4; Q9M8Z5; Q9LVF2; Q9M060; Q9M1J8; Q9LD90; Q9M2Q4; F4IRI1; Q9SJT4; Q9SK34; Q9SHS8; F4IL30; F4JHI1; A0A1P8B7C1; A0A178UYN5; Q94AH9
Proteasome,n/a,map03050,12,115,0.00193232597021386,0.00720596559725584,"Q7DLR9, A0A178WI85, Q9LQR8, Q9LT08, Q9FHY0, Q9SEI3, F4JC97, P42742, Q9SIV2, O23715, O24633, Q6XJG8",,Q7DLR9; A0A178WI85; Q9LQR8; Q9LT08; Q9FHY0; Q9SEI3; F4JC97; P42742; Q9SIV2; O23715; O24633; Q6XJG8
Focal adhesion,n/a,map04510,7,81,0.0369143903013433,0.0730129929717176,"Q9LQQ9, Q9XF67, Q9FJV0, Q8H106, Q9M1K2, P30366, O82480",,Q9LQQ9; Q9XF67; Q9FJV0; Q8H106; Q9M1K2; P30366; O82480
Adherens junction,n/a,map04520,2,51,0.712369518415425,0.7635577472836,"Q9LQQ9, O82480",,Q9LQQ9; O82480
MAPK signaling pathway,n/a,map04010,8,81,0.0137940043716287,0.0330317964216928,"Q9LMM5, Q9LQQ9, P22954, Q8LAS7, Q9FJV0, O65719, Q9LHA8, O82480",,Q9LMM5; Q9LQQ9; P22954; Q8LAS7; Q9FJV0; O65719; Q9LHA8; O82480
VEGF signaling pathway,n/a,map04370,4,57,0.170245030443864,0.235319385710052,"Q9LQQ9, Q8LAS7, Q9FJV0, O82480",,Q9LQQ9; Q8LAS7; Q9FJV0; O82480
Proteoglycans in cancer,n/a,map05205,8,69,0.00594598717829694,0.017448060736314,"Q9LQQ9, Q9XF67, P51430, Q9FJV0, Q8W4R3, P30366, O82480, O48549",,Q9LQQ9; Q9XF67; P51430; Q9FJV0; Q8W4R3; P30366; O82480; O48549
Colorectal cancer,n/a,map05210,7,55,0.00626284005818564,0.0180814253292779,"Q9LQQ9, Q9FJV0, O24617, Q9SMV7, Q9T0G2, O65607, O82480",,Q9LQQ9; Q9FJV0; O24617; Q9SMV7; Q9T0G2; O65607; O82480
Renal cell carcinoma,n/a,map05211,3,49,0.43320279953343,0.503527929327817,"Q9LQQ9, Q9FJV0, O82480",,Q9LQQ9; Q9FJV0; O82480
Pancreatic cancer,n/a,map05212,8,65,0.00429866090351496,0.0132665569263651,"Q9LQQ9, Q7Y1C4, P94102, Q9FJV0, Q9FNY0, Q7Y1C5, Q9T052, O82480",,Q9LQQ9; Q7Y1C4; P94102; Q9FJV0; Q9FNY0; Q7Y1C5; Q9T052; O82480
Viral myocarditis,n/a,map05416,2,36,0.391914521025066,0.466130892116191,"Q9T0G2, O82480",,Q9T0G2; O82480
AGE-RAGE signaling pathway in diabetic complications,n/a,map04933,2,41,0.665199285911624,0.723833873423591,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Axon guidance,n/a,map04360,3,79,0.767413479394862,0.816445841377,"Q9LQQ9, Q8LAS7, O82480",,Q9LQQ9; Q8LAS7; O82480
Osteoclast differentiation,n/a,map04380,5,61,0.0847472216934226,0.141113978447652,"Q9LQQ9, Q8VYU7, Q8LAS7, Q9FJV0, O82480",,Q9LQQ9; Q8VYU7; Q8LAS7; Q9FJV0; O82480
Chemokine signaling pathway,n/a,map04062,3,37,0.168189763979646,0.235663152660326,"Q9LQQ9, Q9FJV0, O82480",,Q9LQQ9; Q9FJV0; O82480
Toll-like receptor signaling pathway,n/a,map04620,3,31,0.11843042343671,0.181966058327649,"Q9LQQ9, Q9FJV0, O82480",,Q9LQQ9; Q9FJV0; O82480
Natural killer cell mediated cytotoxicity,n/a,map04650,4,54,0.149846420068678,0.21415176999835,"Q9LQQ9, Q8LAS7, Q9FJV0, O82480",,Q9LQQ9; Q8LAS7; Q9FJV0; O82480
B cell receptor signaling pathway,n/a,map04662,4,58,0.283911514751405,0.359153082265028,"Q9LQQ9, Q8LAS7, Q9FJV0, O82480",,Q9LQQ9; Q8LAS7; Q9FJV0; O82480
Fc epsilon RI signaling pathway,n/a,map04664,4,34,0.0447323266166845,0.0840638998885725,"Q9LQQ9, Q9XF67, Q9FJV0, O82480",,Q9LQQ9; Q9XF67; Q9FJV0; O82480
Leukocyte transendothelial migration,n/a,map04670,1,27,1,1.02432045779685,O82480,,O82480
Spliceosome,n/a,map03040,32,318,1.33107057084766E-06,1.25400859043017E-05,"Q94BR4, Q8H1S6, Q9XFR5, Q9S709, B6EUA9, Q9C8J1, Q9SEU4, Q9SHY8, Q8VYI0, P22954, Q9FG01, Q93VM9, F4KGU4, Q1PDV2, Q8RWB1, Q9FNR1, Q8W4R3, O65719, Q9LHA8, Q9M1Z3, Q9SIU2, A8MRL6, Q9ZW36, Q8VYA5, Q9ZVJ4, P0CE10, F4JHI7, Q56XE4, Q42384, A0A178UYN5, P92965, Q9SUM2",,Q94BR4; Q8H1S6; Q9XFR5; Q9S709; B6EUA9; Q9C8J1; Q9SEU4; Q9SHY8; Q8VYI0; P22954; Q9FG01; Q93VM9; F4KGU4; Q1PDV2; Q8RWB1; Q9FNR1; Q8W4R3; O65719; Q9LHA8; Q9M1Z3; Q9SIU2; A8MRL6; Q9ZW36; Q8VYA5; Q9ZVJ4; P0CE10; F4JHI7; Q56XE4; Q42384; A0A178UYN5; P92965; Q9SUM2
RIG-I-like receptor signaling pathway,n/a,map04622,1,16,0.458580135359993,0.526191309163069,Q9M2F9,,Q9M2F9
Ribosome,n/a,map03010,92,654,7.52414357941157E-25,8.97881133809781E-23,"Q9LMK0, Q43291, A0A178WF80, Q84JG5, Q9FZ76, P59271, Q42351, Q08770, Q93VI3, Q8L9S1, P62120, Q8L8Y0, P22738, Q6GKU7, P51413, P49637, Q9CA19, Q8VZ19, Q9SAI5, Q9LZ57, Q9FY64, P51430, A0A384KDP5, Q9LF30, Q8LD03, A0A384LN24, P49227, Q9FLF0, Q8L953, Q9LTF2, A0A178UBR6, P49689, Q8VYK6, Q9FIF3, P42798, Q9FNP8, A0A178UPM8, Q9FKZ4, A0A1I9LNS9, Q9GCB9, Q9CAV0, Q9M9W1, P42791, A0A384L0Y5, Q9SQT5, Q84WM0, Q9M7X7, Q9SQZ1, P57691, Q9CAX6, Q9LHH1, Q8LEM8, Q9LUQ6, P42797, Q9LJA1, Q9LXM8, Q9LX88, Q9STY6, P41127, Q8L6Z4, P42036, P38666, Q9M337, Q9M3D2, Q9M3C3, Q9SCM3, P42794, Q8RXU5, P59223, Q9LZH9, P60040, O82205, Q9SLL7, Q9SIM4, Q9SIK2, P59230, Q9SKZ3, B9DHA6, Q42347, P50883, O80929, O80626, O04204, P49206, O22165, O64650, O23290, Q8LDU0, Q9M0E2, O65569, O48549, Q8GYL5",,Q9LMK0; Q43291; A0A178WF80; Q84JG5; Q9FZ76; P59271; Q42351; Q08770; Q93VI3; Q8L9S1; P62120; Q8L8Y0; P22738; Q6GKU7; P51413; P49637; Q9CA19; Q8VZ19; Q9SAI5; Q9LZ57; Q9FY64; P51430; A0A384KDP5; Q9LF30; Q8LD03; A0A384LN24; P49227; Q9FLF0; Q8L953; Q9LTF2; A0A178UBR6; P49689; Q8VYK6; Q9FIF3; P42798; Q9FNP8; A0A178UPM8; Q9FKZ4; A0A1I9LNS9; Q9GCB9; Q9CAV0; Q9M9W1; P42791; A0A384L0Y5; Q9SQT5; Q84WM0; Q9M7X7; Q9SQZ1; P57691; Q9CAX6; Q9LHH1; Q8LEM8; Q9LUQ6; P42797; Q9LJA1; Q9LXM8; Q9LX88; Q9STY6; P41127; Q8L6Z4; P42036; P38666; Q9M337; Q9M3D2; Q9M3C3; Q9SCM3; P42794; Q8RXU5; P59223; Q9LZH9; P60040; O82205; Q9SLL7; Q9SIM4; Q9SIK2; P59230; Q9SKZ3; B9DHA6; Q42347; P50883; O80929; O80626; O04204; P49206; O22165; O64650; O23290; Q8LDU0; Q9M0E2; O65569; O48549; Q8GYL5
Riboflavin metabolism,n/a,map00740,3,31,0.11843042343671,0.181966058327649,"Q8VYU7, Q8VZR0, Q6NLQ7",,Q8VYU7; Q8VZR0; Q6NLQ7
Folate biosynthesis,n/a,map00790,2,43,0.6740284708727,0.729009645233918,"Q6NLQ7, Q05763",,Q6NLQ7; Q05763
Glutathione metabolism,n/a,map00480,31,172,9.46833413812779E-12,2.60743355496135E-10,"Q9SRY5, P42760, Q05431, Q9FUS8, Q9SHH6, Q9SHH7, Q9ZUB3, Q9FUT1, Q9XIF8, Q9M9F1, Q8GYM1, Q9LZ06, Q8GY54, Q9FFR3, Q9FUT0, Q9SR36, Q1PER6, P48641, Q9LSD0, Q9LK23, Q9LZG7, Q9LZI9, Q9SJ20, Q9ZW26, Q9ZW27, Q9ZW30, O80852, P46422, Q42592, O48646, Q9M0G0",,Q9SRY5; P42760; Q05431; Q9FUS8; Q9SHH6; Q9SHH7; Q9ZUB3; Q9FUT1; Q9XIF8; Q9M9F1; Q8GYM1; Q9LZ06; Q8GY54; Q9FFR3; Q9FUT0; Q9SR36; Q1PER6; P48641; Q9LSD0; Q9LK23; Q9LZG7; Q9LZI9; Q9SJ20; Q9ZW26; Q9ZW27; Q9ZW30; O80852; P46422; Q42592; O48646; Q9M0G0
