namespace,id,name,counts
molecular_function,GO:0005086,ARF guanyl-nucleotide exchange factor activity, 11
molecular_function,GO:0005089,Rho guanyl-nucleotide exchange factor activity, 15
molecular_function,GO:0005090,Sar guanyl-nucleotide exchange factor activity, 2
molecular_function,GO:0005092,GDP-dissociation inhibitor activity, 3
molecular_function,GO:0005093,Rab GDP-dissociation inhibitor activity, 3
molecular_function,GO:0005094,Rho GDP-dissociation inhibitor activity, 3
molecular_function,GO:0005096,GTPase activator activity, 66
molecular_function,GO:0005102,signaling receptor binding, 12
molecular_function,GO:0005179,hormone activity, 27
molecular_function,GO:0005198,structural molecule activity, 34
molecular_function,GO:0005199,structural constituent of cell wall, 27
molecular_function,GO:0005200,structural constituent of cytoskeleton, 31
molecular_function,GO:0005216,ion channel activity, 11
molecular_function,GO:0005223,intracellular cGMP-activated cation channel activity, 2
molecular_function,GO:0005227,calcium activated cation channel activity, 15
molecular_function,GO:0005242,inward rectifier potassium channel activity, 3
molecular_function,GO:0005244,voltage-gated ion channel activity, 2
molecular_function,GO:0005247,voltage-gated chloride channel activity, 8
molecular_function,GO:0005249,voltage-gated potassium channel activity, 11
molecular_function,GO:0005253,anion channel activity, 2
molecular_function,GO:0005261,cation channel activity, 5
molecular_function,GO:0005262,calcium channel activity, 34
molecular_function,GO:0005267,potassium channel activity, 4
molecular_function,GO:0005274,allantoin:proton symporter activity, 5
molecular_function,GO:0005290,L-histidine transmembrane transporter activity, 2
molecular_function,GO:0005310,dicarboxylic acid transmembrane transporter activity, 4
molecular_function,GO:0005313,L-glutamate transmembrane transporter activity, 6
molecular_function,GO:0005315,inorganic phosphate transmembrane transporter activity, 18
molecular_function,GO:0005319,lipid transporter activity, 19
molecular_function,GO:0005337,nucleoside transmembrane transporter activity, 6
molecular_function,GO:0005338,nucleotide-sugar transmembrane transporter activity, 15
molecular_function,GO:0005344,oxygen carrier activity, 2
molecular_function,GO:0005345,purine nucleobase transmembrane transporter activity, 18
molecular_function,GO:0005347,ATP transmembrane transporter activity, 36
molecular_function,GO:0005351,carbohydrate:proton symporter activity, 2
molecular_function,GO:0005353,fructose transmembrane transporter activity, 4
molecular_function,GO:0005354,galactose transmembrane transporter activity, 2
molecular_function,GO:0005355,glucose transmembrane transporter activity, 7
molecular_function,GO:0005366,myo-inositol:proton symporter activity, 4
molecular_function,GO:0005375,copper ion transmembrane transporter activity, 7
molecular_function,GO:0005381,iron ion transmembrane transporter activity, 22
molecular_function,GO:0005384,manganese ion transmembrane transporter activity, 24
molecular_function,GO:0005385,zinc ion transmembrane transporter activity, 23
molecular_function,GO:0005388,"calcium transmembrane transporter activity, phosphorylative mechanism", 15
molecular_function,GO:0005452,inorganic anion exchanger activity, 6
molecular_function,GO:0005457,GDP-fucose transmembrane transporter activity, 5
molecular_function,GO:0005458,GDP-mannose transmembrane transporter activity, 2
molecular_function,GO:0005459,UDP-galactose transmembrane transporter activity, 11
molecular_function,GO:0005460,UDP-glucose transmembrane transporter activity, 6
molecular_function,GO:0005463,UDP-N-acetylgalactosamine transmembrane transporter activity, 2
molecular_function,GO:0005464,UDP-xylose transmembrane transporter activity, 5
molecular_function,GO:0005471,ATP:ADP antiporter activity, 6
molecular_function,GO:0005483,soluble NSF attachment protein activity, 4
molecular_function,GO:0005484,SNAP receptor activity, 41
molecular_function,GO:0005496,steroid binding, 7
molecular_function,GO:0005504,fatty acid binding, 18
molecular_function,GO:0005506,iron ion binding, 304
molecular_function,GO:0005507,copper ion binding, 179
molecular_function,GO:0005509,calcium ion binding, 256
molecular_function,GO:0005516,calmodulin binding, 230
molecular_function,GO:0005524,ATP binding, 2315
molecular_function,GO:0005525,GTP binding, 277
molecular_function,GO:0005534,galactose binding, 2
molecular_function,GO:0005536,glucose binding, 7
molecular_function,GO:0005543,phospholipid binding, 31
molecular_function,GO:0005544,calcium-dependent phospholipid binding, 11
molecular_function,GO:0005545,1-phosphatidylinositol binding, 18
molecular_function,GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding", 24
molecular_function,GO:0008017,microtubule binding, 143
molecular_function,GO:0008022,protein C-terminus binding, 4
molecular_function,GO:0008047,enzyme activator activity, 15
molecular_function,GO:0008061,chitin binding, 22
molecular_function,GO:0008066,glutamate receptor activity, 20
molecular_function,GO:0008080,N-acetyltransferase activity, 22
molecular_function,GO:0008081,phosphoric diester hydrolase activity, 8
molecular_function,GO:0008083,growth factor activity, 19
molecular_function,GO:0008094,DNA-dependent ATPase activity, 31
molecular_function,GO:0008097,5S rRNA binding, 13
molecular_function,GO:0008106,alcohol dehydrogenase (NADP+) activity, 10
molecular_function,GO:0008107,galactoside 2-alpha-L-fucosyltransferase activity, 7
molecular_function,GO:0008113,peptide-methionine (S)-S-oxide reductase activity, 5
molecular_function,GO:0008114,phosphogluconate 2-dehydrogenase activity, 2
molecular_function,GO:0008121,ubiquinol-cytochrome-c reductase activity, 8
molecular_function,GO:0008124,4-alpha-hydroxytetrahydrobiopterin dehydratase activity, 2
molecular_function,GO:0008131,primary amine oxidase activity, 13
molecular_function,GO:0008134,transcription factor binding, 120
molecular_function,GO:0008137,NADH dehydrogenase (ubiquinone) activity, 40
molecular_function,GO:0008138,protein tyrosine/serine/threonine phosphatase activity, 13
molecular_function,GO:0008139,nuclear localization sequence binding, 18
molecular_function,GO:0008143,poly(A) binding, 20
molecular_function,GO:0008146,sulfotransferase activity, 13
molecular_function,GO:0008157,protein phosphatase 1 binding, 6
molecular_function,GO:0008168,methyltransferase activity, 152
molecular_function,GO:0008171,O-methyltransferase activity, 19
molecular_function,GO:0008173,RNA methyltransferase activity, 14
molecular_function,GO:0008175,tRNA methyltransferase activity, 5
molecular_function,GO:0008176,tRNA (guanine-N7-)-methyltransferase activity, 2
molecular_function,GO:0008177,succinate dehydrogenase (ubiquinone) activity, 6
molecular_function,GO:0008184,glycogen phosphorylase activity, 2
molecular_function,GO:0008187,poly-pyrimidine tract binding, 3
molecular_function,GO:0008193,tRNA guanylyltransferase activity, 2
molecular_function,GO:0008194,UDP-glycosyltransferase activity, 47
molecular_function,GO:0008195,phosphatidate phosphatase activity, 9
molecular_function,GO:0008198,ferrous iron binding, 13
molecular_function,GO:0008199,ferric iron binding, 10
molecular_function,GO:0008233,peptidase activity, 52
molecular_function,GO:0008234,cysteine-type peptidase activity, 17
molecular_function,GO:0008235,metalloexopeptidase activity, 3
molecular_function,GO:0008236,serine-type peptidase activity, 20
molecular_function,GO:0008237,metallopeptidase activity, 26
molecular_function,GO:0008239,dipeptidyl-peptidase activity, 5
molecular_function,GO:0008242,omega peptidase activity, 2
molecular_function,GO:0008251,tRNA-specific adenosine deaminase activity, 5
molecular_function,GO:0008253,5'-nucleotidase activity, 4
molecular_function,GO:0008265,Mo-molybdopterin cofactor sulfurase activity, 2
molecular_function,GO:0008266,poly(U) RNA binding, 26
molecular_function,GO:0008270,zinc ion binding, 578
molecular_function,GO:0008271,secondary active sulfate transmembrane transporter activity, 12
molecular_function,GO:0008276,protein methyltransferase activity, 8
molecular_function,GO:0008289,lipid binding, 110
molecular_function,GO:0008296,3'-5'-exodeoxyribonuclease activity, 2
molecular_function,GO:0008301,"DNA binding, bending", 2
molecular_function,GO:0008308,voltage-gated anion channel activity, 12
molecular_function,GO:0008309,double-stranded DNA exodeoxyribonuclease activity, 2
molecular_function,GO:0008310,single-stranded DNA 3'-5' exodeoxyribonuclease activity, 4
molecular_function,GO:0008311,double-stranded DNA 3'-5' exodeoxyribonuclease activity, 3
molecular_function,GO:0008312,7S RNA binding, 10
molecular_function,GO:0008318,protein prenyltransferase activity, 2
molecular_function,GO:0008320,protein transmembrane transporter activity, 21
molecular_function,GO:0008324,cation transmembrane transporter activity, 15
molecular_function,GO:0008327,methyl-CpG binding, 19
molecular_function,GO:0008330,protein tyrosine/threonine phosphatase activity, 2
molecular_function,GO:0008353,RNA polymerase II CTD heptapeptide repeat kinase activity, 23
molecular_function,GO:0008373,sialyltransferase activity, 2
molecular_function,GO:0008374,O-acyltransferase activity, 9
molecular_function,GO:0008375,acetylglucosaminyltransferase activity, 8
molecular_function,GO:0008378,galactosyltransferase activity, 7
molecular_function,GO:0008379,thioredoxin peroxidase activity, 10
molecular_function,GO:0008381,mechanosensitive ion channel activity, 12
molecular_function,GO:0008408,3'-5' exonuclease activity, 26
molecular_function,GO:0008409,5'-3' exonuclease activity, 7
molecular_function,GO:0008417,fucosyltransferase activity, 10
molecular_function,GO:0008418,protein-N-terminal asparagine amidohydrolase activity, 2
molecular_function,GO:0008420,RNA polymerase II CTD heptapeptide repeat phosphatase activity, 10
molecular_function,GO:0008422,beta-glucosidase activity, 49
molecular_function,GO:0008428,ribonuclease inhibitor activity, 3
molecular_function,GO:0008429,phosphatidylethanolamine binding, 2
molecular_function,GO:0008430,selenium binding, 3
molecular_function,GO:0008440,"inositol-1,4,5-trisphosphate 3-kinase activity", 2
molecular_function,GO:0008441,"3'(2'),5'-bisphosphate nucleotidase activity", 6
molecular_function,GO:0008442,3-hydroxyisobutyrate dehydrogenase activity, 4
molecular_function,GO:0008443,phosphofructokinase activity, 4
molecular_function,GO:0008444,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity, 2
molecular_function,GO:0008446,"GDP-mannose 4,6-dehydratase activity", 2
molecular_function,GO:0008447,L-ascorbate oxidase activity, 3
molecular_function,GO:0008453,alanine-glyoxylate transaminase activity, 6
molecular_function,GO:0008460,"dTDP-glucose 4,6-dehydratase activity", 4
molecular_function,GO:0008469,histone-arginine N-methyltransferase activity, 4
molecular_function,GO:0008474,palmitoyl-(protein) hydrolase activity, 4
molecular_function,GO:0008477,purine nucleosidase activity, 2
molecular_function,GO:0008481,sphinganine kinase activity, 2
molecular_function,GO:0008483,transaminase activity, 23
molecular_function,GO:0008494,translation activator activity, 7
molecular_function,GO:0008506,sucrose:proton symporter activity, 8
molecular_function,GO:0008509,anion transmembrane transporter activity, 2
molecular_function,GO:0008515,sucrose transmembrane transporter activity, 10
molecular_function,GO:0008517,folic acid transmembrane transporter activity, 2
molecular_function,GO:0008519,ammonium transmembrane transporter activity, 6
molecular_function,GO:0008526,phosphatidylinositol transfer activity, 2
molecular_function,GO:0008534,oxidized purine nucleobase lesion DNA N-glycosylase activity, 2
molecular_function,GO:0008536,Ran GTPase binding, 19
molecular_function,GO:0008553,"proton-exporting ATPase activity, phosphorylative mechanism", 25
molecular_function,GO:0008559,ATPase-coupled xenobiotic transmembrane transporter activity, 16
molecular_function,GO:0008568,microtubule-severing ATPase activity, 4
molecular_function,GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed", 2
molecular_function,GO:0008574,"ATP-dependent microtubule motor activity, plus-end-directed", 17
molecular_function,GO:0008641,ubiquitin-like modifier activating enzyme activity, 2
molecular_function,GO:0008649,rRNA methyltransferase activity, 4
molecular_function,GO:0008659,(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity, 2
molecular_function,GO:0008661,1-deoxy-D-xylulose-5-phosphate synthase activity, 3
molecular_function,GO:0008676,3-deoxy-8-phosphooctulonate synthase activity, 2
molecular_function,GO:0008686,"3,4-dihydroxy-2-butanone-4-phosphate synthase activity", 3
molecular_function,GO:0008692,3-hydroxybutyryl-CoA epimerase activity, 2
molecular_function,GO:0008693,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity, 2
molecular_function,GO:0008705,methionine synthase activity, 3
molecular_function,GO:0008725,DNA-3-methyladenine glycosylase activity, 10
molecular_function,GO:0008728,GTP diphosphokinase activity, 4
molecular_function,GO:0008732,L-allo-threonine aldolase activity, 2
molecular_function,GO:0008746,NAD(P)+ transhydrogenase activity, 2
molecular_function,GO:0008757,S-adenosylmethionine-dependent methyltransferase activity, 41
molecular_function,GO:0008783,agmatinase activity, 2
molecular_function,GO:0008792,arginine decarboxylase activity, 2
molecular_function,GO:0008794,arsenate reductase (glutaredoxin) activity, 2
molecular_function,GO:0008798,beta-aspartyl-peptidase activity, 3
molecular_function,GO:0008802,betaine-aldehyde dehydrogenase activity, 2
molecular_function,GO:0008810,cellulase activity, 24
molecular_function,GO:0008821,crossover junction endodeoxyribonuclease activity, 5
molecular_function,GO:0008835,diaminohydroxyphosphoribosylaminopyrimidine deaminase activity, 2
molecular_function,GO:0008836,diaminopimelate decarboxylase activity, 2
molecular_function,GO:0008839,4-hydroxy-tetrahydrodipicolinate reductase, 3
molecular_function,GO:0008840,4-hydroxy-tetrahydrodipicolinate synthase, 2
molecular_function,GO:0008859,exoribonuclease II activity, 3
molecular_function,GO:0008864,formyltetrahydrofolate deformylase activity, 2
molecular_function,GO:0008865,fructokinase activity, 12
molecular_function,GO:0008878,glucose-1-phosphate adenylyltransferase activity, 6
molecular_function,GO:0008883,glutamyl-tRNA reductase activity, 4
molecular_function,GO:0008886,glyceraldehyde-3-phosphate dehydrogenase (NADP+) (non-phosphorylating) activity, 2
molecular_function,GO:0008889,glycerophosphodiester phosphodiesterase activity, 12
molecular_function,GO:0008891,glycolate oxidase activity, 3
molecular_function,GO:0008893,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity", 5
molecular_function,GO:0008897,holo-[acyl-carrier-protein] synthase activity, 2
molecular_function,GO:0008898,S-adenosylmethionine-homocysteine S-methyltransferase activity, 3
molecular_function,GO:0008909,isochorismate synthase activity, 2
molecular_function,GO:0008930,methylthioadenosine nucleosidase activity, 2
molecular_function,GO:0008934,inositol monophosphate 1-phosphatase activity, 3
molecular_function,GO:0008936,nicotinamidase activity, 3
molecular_function,GO:0008940,nitrate reductase activity, 3
molecular_function,GO:0008948,oxaloacetate decarboxylase activity, 7
molecular_function,GO:0008962,phosphatidylglycerophosphatase activity, 3
molecular_function,GO:0008963,phospho-N-acetylmuramoyl-pentapeptide-transferase activity, 3
molecular_function,GO:0008964,phosphoenolpyruvate carboxylase activity, 4
molecular_function,GO:0008967,phosphoglycolate phosphatase activity, 3
molecular_function,GO:0008970,phospholipase A1 activity, 15
molecular_function,GO:0008977,prephenate dehydrogenase (NAD+) activity, 2
molecular_function,GO:0009000,selenocysteine lyase activity, 2
molecular_function,GO:0009001,serine O-acetyltransferase activity, 5
molecular_function,GO:0009011,starch synthase activity, 5
molecular_function,GO:0009019,tRNA (guanine-N1-)-methyltransferase activity, 3
molecular_function,GO:0009041,uridylate kinase activity, 3
molecular_function,GO:0009044,"xylan 1,4-beta-xylosidase activity", 10
molecular_function,GO:0009055,electron transfer activity, 139
molecular_function,GO:0009378,four-way junction helicase activity, 8
molecular_function,GO:0009383,rRNA (cytosine-C5-)-methyltransferase activity, 2
molecular_function,GO:0009671,nitrate:proton symporter activity, 2
molecular_function,GO:0009678,pyrophosphate hydrolysis-driven proton transmembrane transporter activity, 5
molecular_function,GO:0009679,hexose:proton symporter activity, 2
molecular_function,GO:0009703,nitrate reductase (NADH) activity, 2
molecular_function,GO:0009815,1-aminocyclopropane-1-carboxylate oxidase activity, 11
molecular_function,GO:0009824,AMP dimethylallyltransferase activity, 5
molecular_function,GO:0009881,photoreceptor activity, 16
molecular_function,GO:0009882,blue light photoreceptor activity, 4
molecular_function,GO:0009883,red or far-red light photoreceptor activity, 2
molecular_function,GO:0009884,cytokinin receptor activity, 3
molecular_function,GO:0009916,alternative oxidase activity, 6
molecular_function,GO:0009922,fatty acid elongase activity, 6
molecular_function,GO:0009924,octadecanal decarbonylase activity, 2
molecular_function,GO:0009927,histidine phosphotransfer kinase activity, 9
molecular_function,GO:0009931,calcium-dependent protein serine/threonine kinase activity, 45
molecular_function,GO:0009973,adenylyl-sulfate reductase activity, 3
molecular_function,GO:0009975,cyclase activity, 20
molecular_function,GO:0009977,proton motive force dependent protein transmembrane transporter activity, 3
molecular_function,GO:0009979,16:0 monogalactosyldiacylglycerol desaturase activity, 9
molecular_function,GO:0009982,pseudouridine synthase activity, 17
molecular_function,GO:0010011,auxin binding, 8
molecular_function,GO:0010012,steroid 22-alpha hydroxylase activity, 2
molecular_function,GO:0010013,N-1-naphthylphthalamic acid binding, 2
molecular_function,GO:0010177,2-(2'-methylthio)ethylmalate synthase activity, 2
molecular_function,GO:0010178,IAA-amino acid conjugate hydrolase activity, 3
molecular_function,GO:0010179,IAA-Ala conjugate hydrolase activity, 5
molecular_function,GO:0010181,FMN binding, 28
molecular_function,GO:0010242,oxygen evolving activity, 3
molecular_function,GO:0010277,chlorophyllide a oxygenase [overall] activity, 4
molecular_function,GO:0010279,indole-3-acetic acid amido synthetase activity, 5
molecular_function,GO:0010280,UDP-L-rhamnose synthase activity, 3
molecular_function,GO:0010283,pinoresinol reductase activity, 3
molecular_function,GO:0010295,(+)-abscisic acid 8'-hydroxylase activity, 4
molecular_function,GO:0010296,prenylcysteine methylesterase activity, 3
molecular_function,GO:0010297,heteropolysaccharide binding, 3
molecular_function,GO:0010309,acireductone dioxygenase [iron(II)-requiring] activity, 4
molecular_function,GO:0010313,phytochrome binding, 4
molecular_function,GO:0010326,methionine-oxo-acid transaminase activity, 3
molecular_function,GO:0010328,auxin influx transmembrane transporter activity, 6
molecular_function,GO:0010329,auxin efflux transmembrane transporter activity, 16
molecular_function,GO:0010331,gibberellin binding, 3
molecular_function,GO:0010333,terpene synthase activity, 27
molecular_function,GO:0010385,double-stranded methylated DNA binding, 8
molecular_function,GO:0010427,abscisic acid binding, 17
molecular_function,GO:0010428,methyl-CpNpG binding, 8
molecular_function,GO:0010429,methyl-CpNpN binding, 8
molecular_function,GO:0010436,carotenoid dioxygenase activity, 8
molecular_function,GO:0010475,galactose-1-phosphate guanylyltransferase (GDP) activity, 2
molecular_function,GO:0010485,H4 histone acetyltransferase activity, 2
molecular_function,GO:0010489,"UDP-4-keto-6-deoxy-glucose-3,5-epimerase activity", 2
molecular_function,GO:0010490,UDP-4-keto-rhamnose-4-keto-reductase activity, 2
molecular_function,GO:0010521,telomerase inhibitor activity, 4
molecular_function,GO:0010945,CoA pyrophosphatase activity, 2
molecular_function,GO:0010997,anaphase-promoting complex binding, 7
molecular_function,GO:0015018,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity, 4
molecular_function,GO:0015020,glucuronosyltransferase activity, 15
molecular_function,GO:0015026,coreceptor activity, 4
molecular_function,GO:0015035,protein disulfide oxidoreductase activity, 65
molecular_function,GO:0015078,proton transmembrane transporter activity, 11
molecular_function,GO:0015079,potassium ion transmembrane transporter activity, 16
molecular_function,GO:0015081,sodium ion transmembrane transporter activity, 4
molecular_function,GO:0015085,calcium ion transmembrane transporter activity, 9
molecular_function,GO:0015086,cadmium ion transmembrane transporter activity, 10
molecular_function,GO:0015095,magnesium ion transmembrane transporter activity, 20
molecular_function,GO:0015098,molybdate ion transmembrane transporter activity, 6
molecular_function,GO:0015105,arsenite transmembrane transporter activity, 3
molecular_function,GO:0015108,chloride transmembrane transporter activity, 5
molecular_function,GO:0015112,nitrate transmembrane transporter activity, 17
molecular_function,GO:0015114,phosphate ion transmembrane transporter activity, 16
molecular_function,GO:0015116,sulfate transmembrane transporter activity, 7
molecular_function,GO:0015117,thiosulfate transmembrane transporter activity, 3
molecular_function,GO:0015120,phosphoglycerate transmembrane transporter activity, 7
molecular_function,GO:0015121,phosphoenolpyruvate:phosphate antiporter activity, 2
molecular_function,GO:0015131,oxaloacetate transmembrane transporter activity, 5
molecular_function,GO:0015136,sialic acid transmembrane transporter activity, 5
molecular_function,GO:0015137,citrate transmembrane transporter activity, 2
molecular_function,GO:0015140,malate transmembrane transporter activity, 8
molecular_function,GO:0015141,succinate transmembrane transporter activity, 4
molecular_function,GO:0015145,monosaccharide transmembrane transporter activity, 7
molecular_function,GO:0015152,glucose-6-phosphate transmembrane transporter activity, 2
molecular_function,GO:0015165,pyrimidine nucleotide-sugar transmembrane transporter activity, 5
molecular_function,GO:0015168,glycerol transmembrane transporter activity, 2
molecular_function,GO:0015171,amino acid transmembrane transporter activity, 28
molecular_function,GO:0015172,acidic amino acid transmembrane transporter activity, 2
molecular_function,GO:0015173,aromatic amino acid transmembrane transporter activity, 2
molecular_function,GO:0015175,neutral amino acid transmembrane transporter activity, 6
molecular_function,GO:0015180,L-alanine transmembrane transporter activity, 3
molecular_function,GO:0015181,arginine transmembrane transporter activity, 3
molecular_function,GO:0015185,gamma-aminobutyric acid transmembrane transporter activity, 2
molecular_function,GO:0015186,L-glutamine transmembrane transporter activity, 5
molecular_function,GO:0015189,L-lysine transmembrane transporter activity, 5
molecular_function,GO:0015193,L-proline transmembrane transporter activity, 4
molecular_function,GO:0015200,methylammonium transmembrane transporter activity, 2
molecular_function,GO:0015203,polyamine transmembrane transporter activity, 5
molecular_function,GO:0015204,urea transmembrane transporter activity, 4
molecular_function,GO:0015207,adenine transmembrane transporter activity, 2
molecular_function,GO:0015208,guanine transmembrane transporter activity, 2
molecular_function,GO:0015210,uracil transmembrane transporter activity, 5
molecular_function,GO:0015211,purine nucleoside transmembrane transporter activity, 20
molecular_function,GO:0015217,ADP transmembrane transporter activity, 5
molecular_function,GO:0015228,coenzyme A transmembrane transporter activity, 2
molecular_function,GO:0015232,heme transporter activity, 5
molecular_function,GO:0015234,thiamine transmembrane transporter activity, 2
molecular_function,GO:0015245,fatty acid transmembrane transporter activity, 3
molecular_function,GO:0015248,sterol transporter activity, 12
molecular_function,GO:0015250,water channel activity, 27
molecular_function,GO:0015267,channel activity, 8
molecular_function,GO:0015271,outward rectifier potassium channel activity, 2
molecular_function,GO:0015276,ligand-gated ion channel activity, 20
molecular_function,GO:0015288,porin activity, 17
molecular_function,GO:0015292,uniporter activity, 6
molecular_function,GO:0015293,symporter activity, 64
molecular_function,GO:0015294,solute:cation symporter activity, 2
molecular_function,GO:0015297,antiporter activity, 118
molecular_function,GO:0015299,solute:proton antiporter activity, 23
molecular_function,GO:0015301,anion:anion antiporter activity, 18
molecular_function,GO:0015369,calcium:proton antiporter activity, 7
molecular_function,GO:0015385,sodium:proton antiporter activity, 8
molecular_function,GO:0015386,potassium:proton antiporter activity, 11
molecular_function,GO:0015398,high-affinity secondary active ammonium transmembrane transporter activity, 2
molecular_function,GO:0015410,"manganese transmembrane transporter activity, phosphorylative mechanism", 2
molecular_function,GO:0015446,ATPase-coupled arsenite transmembrane transporter activity, 2
molecular_function,GO:0015450,P-P-bond-hydrolysis-driven protein transmembrane transporter activity, 17
molecular_function,GO:0015453,oxidoreduction-driven active transmembrane transporter activity, 2
molecular_function,GO:0015462,ATPase-coupled protein transmembrane transporter activity, 4
molecular_function,GO:0015505,uracil:cation symporter activity, 5
molecular_function,GO:0015562,efflux transmembrane transporter activity, 10
molecular_function,GO:0015616,DNA translocase activity, 2
molecular_function,GO:0015631,tubulin binding, 9
molecular_function,GO:0015929,hexosaminidase activity, 3
molecular_function,GO:0015930,glutamate synthase activity, 3
molecular_function,GO:0016004,phospholipase activator activity, 5
molecular_function,GO:0016018,cyclosporin A binding, 16
molecular_function,GO:0016034,maleylacetoacetate isomerase activity, 3
molecular_function,GO:0016040,glutamate synthase (NADH) activity, 3
molecular_function,GO:0016041,glutamate synthase (ferredoxin) activity, 2
molecular_function,GO:0016149,"translation release factor activity, codon specific", 7
molecular_function,GO:0016151,nickel cation binding, 12
molecular_function,GO:0016157,sucrose synthase activity, 9
molecular_function,GO:0016161,beta-amylase activity, 6
molecular_function,GO:0016165,linoleate 13S-lipoxygenase activity, 4
molecular_function,GO:0016168,chlorophyll binding, 34
molecular_function,GO:0016174,NAD(P)H oxidase activity, 10
molecular_function,GO:0016207,4-coumarate-CoA ligase activity, 5
molecular_function,GO:0016208,AMP binding, 8
molecular_function,GO:0016209,antioxidant activity, 3
molecular_function,GO:0016229,steroid dehydrogenase activity, 3
molecular_function,GO:0016251,RNA polymerase II general transcription initiation factor activity, 3
molecular_function,GO:0016262,protein N-acetylglucosaminyltransferase activity, 2
molecular_function,GO:0016274,protein-arginine N-methyltransferase activity, 5
molecular_function,GO:0016277,[myelin basic protein]-arginine N-methyltransferase activity, 3
molecular_function,GO:0016279,protein-lysine N-methyltransferase activity, 11
molecular_function,GO:0016289,CoA hydrolase activity, 2
molecular_function,GO:0016295,myristoyl-[acyl-carrier-protein] hydrolase activity, 4
molecular_function,GO:0016296,palmitoyl-[acyl-carrier-protein] hydrolase activity, 4
molecular_function,GO:0016297,acyl-[acyl-carrier-protein] hydrolase activity, 7
molecular_function,GO:0016298,lipase activity, 35
molecular_function,GO:0016301,kinase activity, 200
molecular_function,GO:0016303,1-phosphatidylinositol-3-kinase activity, 2
molecular_function,GO:0016308,1-phosphatidylinositol-4-phosphate 5-kinase activity, 11
molecular_function,GO:0016314,"phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity", 2
molecular_function,GO:0016401,palmitoyl-CoA oxidase activity, 2
molecular_function,GO:0016405,CoA-ligase activity, 11
molecular_function,GO:0016407,acetyltransferase activity, 11
molecular_function,GO:0016410,N-acyltransferase activity, 11
molecular_function,GO:0016413,O-acetyltransferase activity, 44
molecular_function,GO:0016428,tRNA (cytosine-5-)-methyltransferase activity, 2
molecular_function,GO:0016432,tRNA-uridine aminocarboxypropyltransferase activity, 3
molecular_function,GO:0016462,pyrophosphatase activity, 4
molecular_function,GO:0016463,"zinc transmembrane transporter activity, phosphorylative mechanism", 3
molecular_function,GO:0016464,chloroplast protein-transporting ATPase activity, 10
molecular_function,GO:0016491,oxidoreductase activity, 317
molecular_function,GO:0016531,copper chaperone activity, 4
molecular_function,GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity, 40
molecular_function,GO:0016594,glycine binding, 2
molecular_function,GO:0016597,amino acid binding, 18
molecular_function,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors", 8
molecular_function,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor", 40
molecular_function,GO:0016618,hydroxypyruvate reductase activity, 4
molecular_function,GO:0016621,cinnamoyl-CoA reductase activity, 2
molecular_function,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors", 10
molecular_function,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor", 2
molecular_function,GO:0016629,12-oxophytodienoate reductase activity, 3
molecular_function,GO:0016630,protochlorophyllide reductase activity, 3
molecular_function,GO:0016651,"oxidoreductase activity, acting on NAD(P)H", 2
molecular_function,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor", 5
molecular_function,GO:0016656,monodehydroascorbate reductase (NADH) activity, 5
molecular_function,GO:0016671,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor", 22
molecular_function,GO:0016682,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor", 3
molecular_function,GO:0016688,L-ascorbate peroxidase activity, 8
molecular_function,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen", 9
molecular_function,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen", 143
molecular_function,GO:0016706,2-oxoglutarate-dependent dioxygenase activity, 6
molecular_function,GO:0016707,gibberellin 3-beta-dioxygenase activity, 3
molecular_function,GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen", 74
molecular_function,GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water", 8
molecular_function,GO:0016730,"oxidoreductase activity, acting on iron-sulfur proteins as donors", 3
molecular_function,GO:0016740,transferase activity, 189
molecular_function,GO:0016742,"hydroxymethyl-, formyl- and related transferase activity", 2
molecular_function,GO:0016744,"transferase activity, transferring aldehyde or ketonic groups", 2
molecular_function,GO:0016746,"transferase activity, transferring acyl groups", 34
