#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Apelin signaling pathway,n/a,map04371,10,69,0.000365124465569569,0.00141636193786877,"Q9LQQ9, Q9FR53, Q84VQ1, Q38997, P42818, Q8RWC9, P92958, Q9M367, Q8L7L1, Q9M0E5",,Q9LQQ9; Q9FR53; Q84VQ1; Q38997; P42818; Q8RWC9; P92958; Q9M367; Q8L7L1; Q9M0E5
Kaposi sarcoma-associated herpesvirus infection,n/a,map05167,16,138,8.51108075650104E-05,0.000429201643863553,"Q9LQQ9, O23138, Q9FR53, Q9FVS6, Q9C5X9, Q1EC66, Q8LAS7, O82481, Q39256, Q9LE42, Q9LS47, Q9M367, P0CH33, Q9T0G2, Q9C5P6, Q9SUA6",,Q9LQQ9; O23138; Q9FR53; Q9FVS6; Q9C5X9; Q1EC66; Q8LAS7; O82481; Q39256; Q9LE42; Q9LS47; Q9M367; P0CH33; Q9T0G2; Q9C5P6; Q9SUA6
GABAergic synapse,n/a,map04727,5,53,0.0481783263234134,0.0783730377519122,"Q42472, Q8LPF4, Q9FMD9, F4KBM7, O80668",,Q42472; Q8LPF4; Q9FMD9; F4KBM7; O80668
Oxidative phosphorylation,n/a,map00190,22,290,0.00149090001383868,0.00478443368077323,"Q9M9B4, P0CAN7, Q9C5A9, Q42577, Q96251, F4JWS8, Q9LHI0, Q9LW15, Q94C12, Q9LK29, Q8LBZ7, Q9M2A0, Q9FT52, Q9LXJ2, Q9LFF9, Q9SKC9, Q96250, O49313, O64886, Q9T0E0, P19456, Q9SUU5",,Q9M9B4; P0CAN7; Q9C5A9; Q42577; Q96251; F4JWS8; Q9LHI0; Q9LW15; Q94C12; Q9LK29; Q8LBZ7; Q9M2A0; Q9FT52; Q9LXJ2; Q9LFF9; Q9SKC9; Q96250; O49313; O64886; Q9T0E0; P19456; Q9SUU5
Ras signaling pathway,n/a,map04014,6,71,0.048528929328761,0.0785812479497827,"Q9LQQ9, Q9SSQ9, Q8S3U9, O82481, P93733, Q9T051",,Q9LQQ9; Q9SSQ9; Q8S3U9; O82481; P93733; Q9T051
Axon regeneration,n/a,map04361,10,87,0.0018320420432133,0.00569789287448717,"O64668, Q9FR53, Q9C793, O82481, Q38997, P42818, Q940Y8, Q8RWC9, Q9LT75, P92958",,O64668; Q9FR53; Q9C793; O82481; Q38997; P42818; Q940Y8; Q8RWC9; Q9LT75; P92958
Rap1 signaling pathway,n/a,map04015,4,54,0.136978420779706,0.188145457335549,"Q9LQQ9, Q9FE63, O82481, Q42449",,Q9LQQ9; Q9FE63; O82481; Q42449
Phosphatidylinositol signaling system,n/a,map04070,14,120,0.000216938234011889,0.000945422180323416,"Q9SUI2, O04928, Q39032, Q944C2, O49623, F4J8C6, Q8L850, F4J3T8, Q9LT75, Q96328, Q9M1K2, Q9SLG9, Q1PE48, O81893",,Q9SUI2; O04928; Q39032; Q944C2; O49623; F4J8C6; Q8L850; F4J3T8; Q9LT75; Q96328; Q9M1K2; Q9SLG9; Q1PE48; O81893
Glioma,n/a,map05214,3,34,0.132270559513188,0.182388701203732,"Q9LQQ9, Q9FR53, Q9LT75",,Q9LQQ9; Q9FR53; Q9LT75
Fluid shear stress and atherosclerosis,n/a,map05418,35,197,2.42080151989412E-13,1.42423822753771E-11,"Q9FUS8, Q8LDI5, Q9SHH6, Q9C6C8, Q9XIF8, Q9XIF4, Q9M9F1, Q8GYM1, Q9ZRW8, Q6NLB0, Q9LZ06, O80396, P27323, Q9FLP5, P51818, P55737, Q9FUT0, O82481, Q38997, F4JFN3, Q9SR36, Q8RWC9, P92958, Q9LZG7, Q9SIF2, Q9ZW24, Q9ZW29, Q9ZW30, P42761, O64764, Q8GXV2, Q96266, P46422, Q39025, Q9STX5",,Q9FUS8; Q8LDI5; Q9SHH6; Q9C6C8; Q9XIF8; Q9XIF4; Q9M9F1; Q8GYM1; Q9ZRW8; Q6NLB0; Q9LZ06; O80396; P27323; Q9FLP5; P51818; P55737; Q9FUT0; O82481; Q38997; F4JFN3; Q9SR36; Q8RWC9; P92958; Q9LZG7; Q9SIF2; Q9ZW24; Q9ZW29; Q9ZW30; P42761; O64764; Q8GXV2; Q96266; P46422; Q39025; Q9STX5
Pertussis,n/a,map05133,3,38,0.164729240644792,0.216168854823835,"Q9LQQ9, Q9ZSK2, O49606",,Q9LQQ9; Q9ZSK2; O49606
Human cytomegalovirus infection,n/a,map05163,13,93,7.10659597394035E-05,0.000368915938058962,"Q9LQQ9, Q38858, O23138, Q9FR53, O04151, Q9FVS6, Q8LAS7, O82481, P42818, Q9LS47, Q9T0G2, Q9C5P6, Q9SUA6",,Q9LQQ9; Q38858; O23138; Q9FR53; O04151; Q9FVS6; Q8LAS7; O82481; P42818; Q9LS47; Q9T0G2; Q9C5P6; Q9SUA6
Amphetamine addiction,n/a,map05031,4,65,0.301320745584857,0.366780079970533,"Q8LAS7, Q9LS47, Q9C5P6, Q9SUA6",,Q8LAS7; Q9LS47; Q9C5P6; Q9SUA6
Alcoholism,n/a,map05034,12,144,0.0120487654945158,0.0250189071739063,"Q9LQQ9, Q9FX60, Q9C681, Q9LZ45, Q944K3, Q94F49, Q8LRK8, Q9FKQ3, Q9SF55, Q9SI96, Q9M0Y3, P59169",,Q9LQQ9; Q9FX60; Q9C681; Q9LZ45; Q944K3; Q94F49; Q8LRK8; Q9FKQ3; Q9SF55; Q9SI96; Q9M0Y3; P59169
Vascular smooth muscle contraction,n/a,map04270,1,37,1,1.01875901875902,Q9LQQ9,,Q9LQQ9
Insulin signaling pathway,n/a,map04910,15,135,0.000213502304487384,0.000954003968152488,"Q9LQQ9, Q9FR53, Q9C8H6, Q9FVS6, Q9C9E5, Q84VQ1, Q501E6, Q4V3D6, Q38997, P42818, Q8RWC9, P92958, Q9SD76, O80625, O23252",,Q9LQQ9; Q9FR53; Q9C8H6; Q9FVS6; Q9C9E5; Q84VQ1; Q501E6; Q4V3D6; Q38997; P42818; Q8RWC9; P92958; Q9SD76; O80625; O23252
GnRH signaling pathway,n/a,map04912,5,41,0.0200740484618746,0.0380975220808695,"Q9LQQ9, Q9SSQ9, P93733, Q39025, Q9T051",,Q9LQQ9; Q9SSQ9; P93733; Q39025; Q9T051
Estrogen signaling pathway,n/a,map04915,12,48,7.72622186769588E-07,7.57598977582402E-06,"Q9LQQ9, P22954, Q9LTX9, P27323, P51818, P55737, F4JFN3, Q9LHA8, Q38931, Q9SIF2, Q9STX5, Q9STW6",,Q9LQQ9; P22954; Q9LTX9; P27323; P51818; P55737; F4JFN3; Q9LHA8; Q38931; Q9SIF2; Q9STX5; Q9STW6
Melanogenesis,n/a,map04916,4,29,0.0254484636921115,0.0461866718936522,"Q9LQQ9, Q9FVS6, Q9C5X9, Q9LE42",,Q9LQQ9; Q9FVS6; Q9C5X9; Q9LE42
Oxytocin signaling pathway,n/a,map04921,10,79,0.000946998019251709,0.00327735589015542,"Q9LQQ9, Q84VQ1, Q8LAS7, Q38997, Q8RWC9, Q9LS47, P92958, Q39025, Q9C5P6, Q9SUA6",,Q9LQQ9; Q84VQ1; Q8LAS7; Q38997; Q8RWC9; Q9LS47; P92958; Q39025; Q9C5P6; Q9SUA6
Glucagon signaling pathway,n/a,map04922,12,133,0.00434455593146455,0.0115310394271202,"F4I8M8, Q9C5X9, Q84VQ1, Q8LAS7, Q38997, Q9LE42, Q8RWC9, Q9LS47, P92958, Q9SD76, Q9C5P6, Q9SUA6",,F4I8M8; Q9C5X9; Q84VQ1; Q8LAS7; Q38997; Q9LE42; Q8RWC9; Q9LS47; P92958; Q9SD76; Q9C5P6; Q9SUA6
Renin secretion,n/a,map04924,5,42,0.0218483107816448,0.0405918616101085,"F4HVZ1, Q8LAS7, Q9LS47, Q9C5P6, Q9SUA6",,F4HVZ1; Q8LAS7; Q9LS47; Q9C5P6; Q9SUA6
Circadian entrainment,n/a,map04713,1,19,0.50173678448181,0.561372693889315,Q9LQQ9,,Q9LQQ9
C-type lectin receptor signaling pathway,n/a,map04625,5,40,0.0183967012961694,0.0357798102344231,"Q9LQQ9, Q8LAS7, Q9LS47, Q9C5P6, Q9SUA6",,Q9LQQ9; Q8LAS7; Q9LS47; Q9C5P6; Q9SUA6
Long-term potentiation,n/a,map04720,7,65,0.0116146333608112,0.0243321399190882,"Q9LQQ9, Q9C5X9, Q8LAS7, Q9LE42, Q9LS47, Q9C5P6, Q9SUA6",,Q9LQQ9; Q9C5X9; Q8LAS7; Q9LE42; Q9LS47; Q9C5P6; Q9SUA6
RNA transport,n/a,map03013,18,285,0.0248018400235014,0.0453629509238134,"Q9LPZ4, C0SUW8, F4IAT2, Q8VYS2, F4ID16, Q38942, Q5S2C3, P41916, P41917, Q9FFT6, Q9FLP5, Q9LW17, O04319, Q9SJB9, O22224, A0A178VR74, O23252, O49733",,Q9LPZ4; C0SUW8; F4IAT2; Q8VYS2; F4ID16; Q38942; Q5S2C3; P41916; P41917; Q9FFT6; Q9FLP5; Q9LW17; O04319; Q9SJB9; O22224; A0A178VR74; O23252; O49733
Glycerophospholipid metabolism,n/a,map00564,21,164,1.78478109028932E-06,1.43188119289121E-05,"Q9LMM0, Q9SHJ5, Q9XI60, Q9SSQ9, O04928, Q9M9H6, Q8L518, Q9LZA6, Q9FLM1, Q9SGA2, Q8LFD1, Q9SS48, Q9ZU49, O81020, O22216, P93733, Q8S8S2, Q9SZ92, Q9T051, A4GNA8, Q1PE48",,Q9LMM0; Q9SHJ5; Q9XI60; Q9SSQ9; O04928; Q9M9H6; Q8L518; Q9LZA6; Q9FLM1; Q9SGA2; Q8LFD1; Q9SS48; Q9ZU49; O81020; O22216; P93733; Q8S8S2; Q9SZ92; Q9T051; A4GNA8; Q1PE48
Ether lipid metabolism,n/a,map00565,6,42,0.00574067176143902,0.0145788282862444,"Q9SSQ9, Q9LZA6, O81020, P93733, Q8S8S2, Q9T051",,Q9SSQ9; Q9LZA6; O81020; P93733; Q8S8S2; Q9T051
HIF-1 signaling pathway,n/a,map04066,12,107,0.000818587406305388,0.00288961354425802,"Q9MB58, Q9LQQ9, Q5E924, Q9FR53, P50318, Q9C5X9, Q9SAJ4, P25858, P42818, Q9LE42, Q9SJQ9, O23252",,Q9MB58; Q9LQQ9; Q5E924; Q9FR53; P50318; Q9C5X9; Q9SAJ4; P25858; P42818; Q9LE42; Q9SJQ9; O23252
Fructose and mannose metabolism,n/a,map00051,8,110,0.0666438964860035,0.104094227697165,"Q9LNJ9, Q9LNE3, Q9MB58, Q9SX54, O49213, Q9M884, Q9M1B9, Q9SJQ9",,Q9LNJ9; Q9LNE3; Q9MB58; Q9SX54; O49213; Q9M884; Q9M1B9; Q9SJQ9
Carbon fixation in photosynthetic organisms,n/a,map00710,13,125,0.000962077068941798,0.00329721558579082,"P93819, Q5E924, Q9ZP06, P50318, Q9LDV4, Q9SAJ4, Q9LYG3, P25858, Q9LKA3, O82191, P46643, Q9SJQ9, Q9T074",,P93819; Q5E924; Q9ZP06; P50318; Q9LDV4; Q9SAJ4; Q9LYG3; P25858; Q9LKA3; O82191; P46643; Q9SJQ9; Q9T074
Wnt signaling pathway,n/a,map04310,12,158,0.0172294727382955,0.0337889104256574,"Q9SRZ0, O64668, Q9SY65, Q9FVS6, Q9C5X9, Q8LAS7, O82481, Q9LE42, Q9LS47, Q9C5P6, Q9SUA6, Q9STN8",,Q9SRZ0; O64668; Q9SY65; Q9FVS6; Q9C5X9; Q8LAS7; O82481; Q9LE42; Q9LS47; Q9C5P6; Q9SUA6; Q9STN8
TGF-beta signaling pathway,n/a,map04350,6,70,0.0460244187960601,0.0759187842757441,"Q9SRZ0, Q9LQQ9, Q9SY65, Q9C5X9, P42818, Q9LE42",,Q9SRZ0; Q9LQQ9; Q9SY65; Q9C5X9; P42818; Q9LE42
Circadian rhythm,n/a,map04710,7,60,0.00793731135917869,0.0181939669466888,"Q9SRZ0, Q9SY65, Q84VQ1, Q38997, O48652, Q8RWC9, P92958",,Q9SRZ0; Q9SY65; Q84VQ1; Q38997; O48652; Q8RWC9; P92958
Morphine addiction,n/a,map05032,2,9,0.052474110299238,0.0838161128309095,"Q8LPF4, O80668",,Q8LPF4; O80668
Nicotine addiction,n/a,map05033,2,7,0.0359316387462345,0.0614230919003428,"Q8LPF4, O80668",,Q8LPF4; O80668
Retrograde endocannabinoid signaling,n/a,map04723,10,83,0.00133062121492954,0.00438980643803858,"Q9LQQ9, Q9M9B4, Q94AM5, Q8LPF4, Q42577, Q9LHI0, Q94C12, Q9SKC9, O49313, O80668",,Q9LQQ9; Q9M9B4; Q94AM5; Q8LPF4; Q42577; Q9LHI0; Q94C12; Q9SKC9; O49313; O80668
Fatty acid biosynthesis,n/a,map00061,11,65,5.49893006650014E-05,0.000294109441435538,"Q84VY3, Q9C7W4, Q9LF04, Q8LKS5, Q9M881, Q9M879, Q42561, Q9SJD4, Q9SIE3, Q9SVQ9, Q8W471",,Q84VY3; Q9C7W4; Q9LF04; Q8LKS5; Q9M881; Q9M879; Q42561; Q9SJD4; Q9SIE3; Q9SVQ9; Q8W471
Apoptosis,n/a,map04210,6,51,0.0131049365168556,0.0268955964561048,"F4HVZ1, Q9LQQ9, O23138, P11139, P43295, Q9T0G2",,F4HVZ1; Q9LQQ9; O23138; P11139; P43295; Q9T0G2
Quorum sensing,n/a,map02024,12,115,0.00144564323202373,0.00468176202664565,"P37106, Q9C7W4, Q42472, Q8LKS5, Q93WF1, Q9SJD4, O81020, Q944R1, Q8W471, O65457, Q9C5M8, P29976",,P37106; Q9C7W4; Q42472; Q8LKS5; Q93WF1; Q9SJD4; O81020; Q944R1; Q8W471; O65457; Q9C5M8; P29976
Tight junction,n/a,map04530,9,98,0.0113679570792047,0.024174029210598,"P11139, F4HQD4, Q84VQ1, O82481, Q38997, Q9SF91, Q8RWC9, P92958, Q9SKY8",,P11139; F4HQD4; Q84VQ1; O82481; Q38997; Q9SF91; Q8RWC9; P92958; Q9SKY8
Yersinia infection,n/a,map05135,7,59,0.00731961842688949,0.0172831124059665,"Q9LQQ9, Q9SUI2, Q9FVS6, O82481, Q8L850, Q9M1K2, Q9SLG9",,Q9LQQ9; Q9SUI2; Q9FVS6; O82481; Q8L850; Q9M1K2; Q9SLG9
SNARE interactions in vesicular transport,n/a,map04130,2,93,0.774609136234625,0.818673727816834,"Q9LFP1, Q9SJL6",,Q9LFP1; Q9SJL6
Nucleotide excision repair,n/a,map03420,3,120,0.80238432889861,0.840479727303292,"Q6NNM0, Q38861, Q8RYC3",,Q6NNM0; Q38861; Q8RYC3
Basal transcription factors,n/a,map03022,8,87,0.0163907272538905,0.0326888515289456,"Q93VP4, A0A1P8APF4, Q6NNM0, P28148, Q38861, F4K4L7, P28147, Q6PUA2",,Q93VP4; A0A1P8APF4; Q6NNM0; P28148; Q38861; F4K4L7; P28147; Q6PUA2
Pentose and glucuronate interconversions,n/a,map00040,14,152,0.0018220593543654,0.00574274064366952,"Q9SRX4, Q9SYK6, Q1JPL7, Q42534, Q8VYZ3, Q93WF1, Q9FM79, Q9M9W7, A0A178VQI1, O22256, O81301, Q944R1, O65457, Q9C5M8",,Q9SRX4; Q9SYK6; Q1JPL7; Q42534; Q8VYZ3; Q93WF1; Q9FM79; Q9M9W7; A0A178VQI1; O22256; O81301; Q944R1; O65457; Q9C5M8
Galactose metabolism,n/a,map00052,11,96,0.00113370352562047,0.0038480513898464,"O80518, Q39041, Q9FXB2, O22693, Q8LDN8, Q9FT97, Q8RX87, Q9LIB9, Q9LFA6, Q94A08, O22893",,O80518; Q39041; Q9FXB2; O22693; Q8LDN8; Q9FT97; Q8RX87; Q9LIB9; Q9LFA6; Q94A08; O22893
mTOR signaling pathway,n/a,map04150,11,103,0.00189612693453308,0.00582028528600153,"Q9LQQ9, Q9FR53, Q9FVS6, P0CAN7, Q38997, P42818, Q8RWC9, Q9LT75, P92958, F4IRW0, O23252",,Q9LQQ9; Q9FR53; Q9FVS6; P0CAN7; Q38997; P42818; Q8RWC9; Q9LT75; P92958; F4IRW0; O23252
Rheumatoid arthritis,n/a,map05323,3,62,0.488886190779049,0.552245841104013,"Q8VYU7, P0CAN7, Q8VYZ2",,Q8VYU7; P0CAN7; Q8VYZ2
Vibrio cholerae infection,n/a,map05110,4,98,0.780904580402174,0.822863632483485,"P0CAN7, P0DI75, Q9M206, P38389",,P0CAN7; P0DI75; Q9M206; P38389
Epithelial cell signaling in Helicobacter pylori infection,n/a,map05120,2,82,1,1.01875901875902,"P0CAN7, O82481",,P0CAN7; O82481
Collecting duct acid secretion,n/a,map04966,1,50,1,1.01875901875902,P0CAN7,,P0CAN7
Other types of O-glycan biosynthesis,n/a,map00514,1,29,1,1.01875901875902,Q9M8Y0,,Q9M8Y0
Aminoacyl-tRNA biosynthesis,n/a,map00970,3,88,1,1.01875901875902,"Q9SSK1, F4K2L4, Q9LI77",,Q9SSK1; F4K2L4; Q9LI77
Two-component system,n/a,map02020,15,99,8.64451523573294E-06,5.75757335512024E-05,"Q9SRX4, Q1JPL7, O23138, Q42534, Q42059, Q9C9H5, Q9FMD9, Q8VYZ3, Q9FM79, Q9M9W7, Q9LK29, O22256, O81301, Q9T0G2, Q93YQ7",,Q9SRX4; Q1JPL7; O23138; Q42534; Q42059; Q9C9H5; Q9FMD9; Q8VYZ3; Q9FM79; Q9M9W7; Q9LK29; O22256; O81301; Q9T0G2; Q93YQ7
Non-alcoholic fatty liver disease (NAFLD),n/a,map04932,21,160,1.25059402314358E-06,1.07673095163338E-05,"O23138, Q9M9B4, Q9FVS6, Q42577, Q93ZH9, Q84VQ1, F4JWS8, O82481, Q38997, Q9LHI0, Q9LW15, Q8RWC9, Q94C12, Q9LK29, Q8LBZ7, P92958, Q9LXJ2, Q9SKC9, O49313, Q9T0G2, Q9SUU5",,O23138; Q9M9B4; Q9FVS6; Q42577; Q93ZH9; Q84VQ1; F4JWS8; O82481; Q38997; Q9LHI0; Q9LW15; Q8RWC9; Q94C12; Q9LK29; Q8LBZ7; P92958; Q9LXJ2; Q9SKC9; O49313; Q9T0G2; Q9SUU5
Cardiac muscle contraction,n/a,map04260,5,38,0.0153248728375877,0.0309124577809626,"F4JWS8, Q9LW15, Q9LK29, Q9LXJ2, Q9SUU5",,F4JWS8; Q9LW15; Q9LK29; Q9LXJ2; Q9SUU5
MAPK signaling pathway - fly,n/a,map04013,10,100,0.00459109686443484,0.0120944566652649,"Q9LQQ9, Q9FKT3, Q9FE63, O82481, P35134, Q9C9Y7, O81235, Q42449, P21276, Q9STN8",,Q9LQQ9; Q9FKT3; Q9FE63; O82481; P35134; Q9C9Y7; O81235; Q42449; P21276; Q9STN8
Ribosome biogenesis in eukaryotes,n/a,map03008,5,140,0.821297685589103,0.857745807730632,"A0A1P8AUY4, Q9FQ03, P41916, P41917, Q9SHS8",,A0A1P8AUY4; Q9FQ03; P41916; P41917; Q9SHS8
Proteasome,n/a,map03050,4,115,1,1.01875901875902,"Q9LP45, Q9FHY0, Q9C774, F4JC97",,Q9LP45; Q9FHY0; Q9C774; F4JC97
Focal adhesion,n/a,map04510,8,81,0.0113739087890092,0.0240418551049117,"Q9LQQ9, Q9SUI2, Q9FVS6, O82481, Q8L850, Q9LT75, Q9M1K2, Q9SLG9",,Q9LQQ9; Q9SUI2; Q9FVS6; O82481; Q8L850; Q9LT75; Q9M1K2; Q9SLG9
Adherens junction,n/a,map04520,4,51,0.118959991951266,0.167302299437437,"Q9LQQ9, Q9C5X9, O82481, Q9LE42",,Q9LQQ9; Q9C5X9; O82481; Q9LE42
MAPK signaling pathway,n/a,map04010,11,81,0.000313298319800039,0.0012567534873797,"Q9LQQ9, P22954, Q9LTX9, Q8LAS7, O82481, Q9LHA8, Q9LS47, Q39025, Q9C5P6, Q9STW6, Q9SUA6",,Q9LQQ9; P22954; Q9LTX9; Q8LAS7; O82481; Q9LHA8; Q9LS47; Q39025; Q9C5P6; Q9STW6; Q9SUA6
VEGF signaling pathway,n/a,map04370,7,57,0.0061917674431449,0.0155013752300011,"Q9LQQ9, Q8LAS7, O82481, Q9LS47, Q9C5P6, Q8L7L1, Q9SUA6",,Q9LQQ9; Q8LAS7; O82481; Q9LS47; Q9C5P6; Q8L7L1; Q9SUA6
Proteoglycans in cancer,n/a,map05205,6,69,0.0436018205925319,0.073292584138875,"Q9LQQ9, Q9FR53, O82481, Q8W4R3, Q8H136, P42818",,Q9LQQ9; Q9FR53; O82481; Q8W4R3; Q8H136; P42818
Colorectal cancer,n/a,map05210,7,55,0.00519870619323159,0.0134937006339026,"Q9LQQ9, O23138, Q9FR53, Q9FVS6, O82481, P42818, Q9T0G2",,Q9LQQ9; O23138; Q9FR53; Q9FVS6; O82481; P42818; Q9T0G2
Renal cell carcinoma,n/a,map05211,4,49,0.107561362456945,0.152486590149806,"Q9LQQ9, Q9C5X9, O82481, Q9LE42",,Q9LQQ9; Q9C5X9; O82481; Q9LE42
Pancreatic cancer,n/a,map05212,7,65,0.0116146333608112,0.0243321399190882,"Q9LQQ9, Q9FR53, Q9SSQ9, O82481, P42818, P93733, Q9T051",,Q9LQQ9; Q9FR53; Q9SSQ9; O82481; P42818; P93733; Q9T051
Viral myocarditis,n/a,map05416,3,36,0.1482103861444,0.200453127620587,"O23138, O82481, Q9T0G2",,O23138; O82481; Q9T0G2
AGE-RAGE signaling pathway in diabetic complications,n/a,map04933,4,41,0.0674281664461687,0.103939488015273,"Q9LQQ9, Q39032, Q944C2, O82481",,Q9LQQ9; Q39032; Q944C2; O82481
Axon guidance,n/a,map04360,9,79,0.00321157329612811,0.0088569169807283,"Q9LQQ9, Q9FVS6, Q8LAS7, O82481, Q9LS47, Q9ZSK2, Q9C5P6, Q9SUA6, O49606",,Q9LQQ9; Q9FVS6; Q8LAS7; O82481; Q9LS47; Q9ZSK2; Q9C5P6; Q9SUA6; O49606
Osteoclast differentiation,n/a,map04380,8,61,0.00244489908788655,0.00713263948780126,"Q9LQQ9, Q8VYU7, Q8LAS7, O82481, Q9LS47, Q8VYZ2, Q9C5P6, Q9SUA6",,Q9LQQ9; Q8VYU7; Q8LAS7; O82481; Q9LS47; Q8VYZ2; Q9C5P6; Q9SUA6
Chemokine signaling pathway,n/a,map04062,3,37,0.15640176538181,0.209923282052391,"Q9LQQ9, Q9FVS6, O82481",,Q9LQQ9; Q9FVS6; O82481
Toll-like receptor signaling pathway,n/a,map04620,2,31,0.312581521729772,0.378529252729363,"Q9LQQ9, O82481",,Q9LQQ9; O82481
Natural killer cell mediated cytotoxicity,n/a,map04650,6,54,0.0165927878229372,0.0328137484677695,"Q9LQQ9, Q8LAS7, O82481, Q9LS47, Q9C5P6, Q9SUA6",,Q9LQQ9; Q8LAS7; O82481; Q9LS47; Q9C5P6; Q9SUA6
B cell receptor signaling pathway,n/a,map04662,7,58,0.00673819982679604,0.0164040313024759,"Q9LQQ9, Q9FVS6, Q8LAS7, O82481, Q9LS47, Q9C5P6, Q9SUA6",,Q9LQQ9; Q9FVS6; Q8LAS7; O82481; Q9LS47; Q9C5P6; Q9SUA6
Fc epsilon RI signaling pathway,n/a,map04664,2,34,0.350441633724161,0.410983045530329,"Q9LQQ9, O82481",,Q9LQQ9; O82481
Leukocyte transendothelial migration,n/a,map04670,1,27,0.622924187879784,0.673483118902186,O82481,,O82481
Spliceosome,n/a,map03040,19,318,0.034007049100338,0.0588455310412712,"Q9XFR5, O81127, F4IAT2, Q9SEU4, Q9C909, P22954, Q9FMP4, Q9LTX9, P92966, Q8W4R3, Q9FMG4, Q8H136, Q84R20, Q9LHA8, F4JCC1, Q9ZU66, P58728, Q9STW6, P92965",,Q9XFR5; O81127; F4IAT2; Q9SEU4; Q9C909; P22954; Q9FMP4; Q9LTX9; P92966; Q8W4R3; Q9FMG4; Q8H136; Q84R20; Q9LHA8; F4JCC1; Q9ZU66; P58728; Q9STW6; P92965
RIG-I-like receptor signaling pathway,n/a,map04622,2,16,0.124930833916014,0.175002318937909,"Q9FFI2, Q9M2F9",,Q9FFI2; Q9M2F9
Ribosome,n/a,map03010,5,654,1.33841095178142E-05,8.14584596515242E-05,"Q5Q0D8, Q9FLF0, Q9GCB9, Q8H173, Q9SKX8",,Q5Q0D8; Q9FLF0; Q9GCB9; Q8H173; Q9SKX8
Riboflavin metabolism,n/a,map00740,5,31,0.00730101909056722,0.0174139171552042,"Q8VYU7, Q84VZ1, Q8VYZ2, Q6NLQ7, O80575",,Q8VYU7; Q84VZ1; Q8VYZ2; Q6NLQ7; O80575
Folate biosynthesis,n/a,map00790,6,43,0.00635565364608651,0.0157996178666799,"Q9C5X8, Q9ZV85, O65355, F4K2A1, Q9SFV7, Q6NLQ7",,Q9C5X8; Q9ZV85; O65355; F4K2A1; Q9SFV7; Q6NLQ7
Glutathione metabolism,n/a,map00480,31,172,3.93418827268572E-12,1.73596057532257E-10,"Q05431, Q93ZW0, Q9FUS8, Q9SHH6, Q8L743, Q9C6C8, Q9SLK0, Q9XIF8, Q9SH69, Q9FRL8, Q9M9F1, Q8GYM1, Q9ZRW8, Q6NLB0, Q9LZ06, Q9FY99, Q9FFR3, Q94BN2, Q9FUT0, Q9SR36, Q1PER6, Q9LK23, Q9LZG7, Q9ZW24, Q9ZW29, Q9ZW30, P42761, Q96266, P46422, Q42592, Q8VYW6",,Q05431; Q93ZW0; Q9FUS8; Q9SHH6; Q8L743; Q9C6C8; Q9SLK0; Q9XIF8; Q9SH69; Q9FRL8; Q9M9F1; Q8GYM1; Q9ZRW8; Q6NLB0; Q9LZ06; Q9FY99; Q9FFR3; Q94BN2; Q9FUT0; Q9SR36; Q1PER6; Q9LK23; Q9LZG7; Q9ZW24; Q9ZW29; Q9ZW30; P42761; Q96266; P46422; Q42592; Q8VYW6
Insulin resistance,n/a,map04931,10,75,0.000659098461070179,0.00237409955875279,"Q9FR53, Q9FVS6, Q84VQ1, Q38997, Q9M8Y0, P42818, Q8RWC9, Q9LT75, P92958, Q9SD76",,Q9FR53; Q9FVS6; Q84VQ1; Q38997; Q9M8Y0; P42818; Q8RWC9; Q9LT75; P92958; Q9SD76
Gap junction,n/a,map04540,4,36,0.0471833753237052,0.0774685185547347,"Q9LQQ9, P11139, Q39025, P29517",,Q9LQQ9; P11139; Q39025; P29517
Novobiocin biosynthesis,n/a,map00401,1,12,0.364151289274282,0.424242261101721,Q9LVY1,,Q9LVY1
Ubiquinone and other terpenoid-quinone biosynthesis,n/a,map00130,6,67,0.0390003743657938,0.0661881353419481,"Q9S777, Q9S7H8, Q9LVY1, Q84P23, P92994, Q9M0X9",,Q9S777; Q9S7H8; Q9LVY1; Q84P23; P92994; Q9M0X9
Central carbon metabolism in cancer,n/a,map05230,9,94,0.0089725392966636,0.0199201658598884,"Q9LQQ9, Q93ZW0, Q8L743, Q9FR53, Q9SLK0, F4I8M8, Q9FY99, Q9LT75, Q9LK23",,Q9LQQ9; Q93ZW0; Q8L743; Q9FR53; Q9SLK0; F4I8M8; Q9FY99; Q9LT75; Q9LK23
DNA replication,n/a,map03030,1,78,0.528088599362059,0.586211558411342,Q8RYC3,,Q8RYC3
Mismatch repair,n/a,map03430,1,63,0.727368708840915,0.773376970544708,Q8RYC3,,Q8RYC3
Fanconi anemia pathway,n/a,map03460,4,75,0.349396709790115,0.411123461853035,"Q9FT70, Q766Z3, Q9FKS4, Q8RYC3",,Q9FT70; Q766Z3; Q9FKS4; Q8RYC3
Amoebiasis,n/a,map05146,3,26,0.0756832603844794,0.113685918790303,"O04157, Q9C820, Q9LW76",,O04157; Q9C820; Q9LW76
Homologous recombination,n/a,map03440,4,104,0.788623160918286,0.828523737512366,"Q9FT70, F4K493, F4INA9, Q8RYC3",,Q9FT70; F4K493; F4INA9; Q8RYC3
